tweet_id,sentiment,author,content
1694327197,neutral,Sadie_Marie,"Aww @holloh  i used to do that when i was little, not so much now ;) haa. Lazy shiit."
1694327268,neutral,tor_selden,loggade visst min 400e cache i lÃ¯Â¿Â½rdags!
1694327281,happiness,Lunabee_art,"@MrFloydNL  thankyou very much, you rock!"
1694327429,empty,captainslog,"@rickiep00h  no, you didn't fail.  thanks"
1694327525,enthusiasm,OkieAnnie,"@DustBuny: being today and all, WE'RE GONNA USE THE FORCE to make it happen!"
1694327590,neutral,AvrilPH,i've just open this thing
1694327631,love,BBRRIITTTTYY,6789998212 haha love soulja boys new song
1694327735,fun,sparkedd,@threalmiarose hey mia!  totally adore your music.  when will your cd be out?
1694327790,fun,madsdeguzman,"@bratinella, @carambs - muji  yipee. is anybody coming here? i can send them over hahaha. but can somebody bring JT's BSG disks? haha"
1694327803,happiness,KeishyaMarie,Down in Wellington for the Monet Exhibition. Casually just bumped into Wayne Brady in our hotel lobby!!  Mega exciting!!!
1694327901,fun,psychodwarf,"@NikkiPilkington You seem nice, you're generous and you know your stuff"
1694327906,worry,chilp,@IDrive_Online When will the maintanance end? I would like to backup some stuff.
1694327988,neutral,ahmednaguib,Good morning ladies and Gents.  it's going to be an awesome day &quot;even though the weather is terrible&quot;
1694328023,relief,LayLayMuSic,@statkallday yessssssir!!
1694328025,surprise,ktixx,Love johnny deep looks in public enemies (L) I'll catch this film when show in HK
1694328031,worry,_lips_xD,"Listening to music, Texting . umm Msn lol.  bit bored . lol. Garth Brooks wooo i love him hehe . &lt;3"
1694328035,happiness,lopezwilfred,"@besz Well, good luck then."
1694328044,neutral,tarek,Off to see the Doc in a bit to get the knee checked out
1694328094,love,Hussam7,Thanks to all who follow me  ... wish ya'll the best ;)
1694328099,love,ideasmaverick,@nirajgoa Oh! Don't you just love these Vodafone series of Ads ... The best picturisation ever
1694328147,love,janmary3,Happy Birthday husband
1694328202,surprise,sakura_sakuharu,@thebleachworks http://twitpic.com/4f0l0 - So beautiful!! This lake is like a mirror!
1694328212,enthusiasm,Pattideann,"@shawnieora I googled him &amp; looked @ a lot of sites... I should have checked here first.  How Exciting, for you both"
1694328359,happiness,apdunne,"@fanboy_uk Yeah, but it's Myst!"
1694328367,happiness,moominboy,@Cadistra Ah brilliant! Thanks a bunch
1694328444,neutral,Networking_Lady,finally not talking about teachers but facilitators  #edumedia09
1694328628,sadness,iGustavo,@lynnftw I know exactly what you are saying.. its so not cool... that is why tapes were better  :p
1694328666,happiness,Lazarus22nd,@MicaR yup it gets better again after S4
1694328673,happiness,sarah1025,"to @WebAnime and @tbaggins1, thanks for following me."
1694328772,surprise,fajarjasmin,"@rifie Oh, wow, you're fast   How's life going ? It's been 6 months ya ? XD"
1694328806,neutral,DannyGirlAlways,@kasey79 good night
1694328928,neutral,sophiemostly,@themakelounge I might have guessed a crafty lady like you would have a laminator  Mine is a very cheap one but it worked brilliantly
1694328993,neutral,nevyn,"@siovene And Clang rocks, so you're using it, right?  Anyways, according to the comments it's in apple's gcc too, dunno how public tho"
1694329014,love,ImFringe,@chang_ROR Hey dude welcome to twitter  its seexyyyyy
1694329049,happiness,jorgenecraft,@peternomad Thanks! I know.
1694329069,love,fatacusoarele,"@pyuric Enjoy the coffee. We miss you, petite puce (adica Puricel in franceza)"
1694329082,happiness,jojozep73,@LEGmin http://twitpic.com/4jaz5 - Cool... luv it
1694329099,enthusiasm,kokoki,"@shintabubu hey shinta!  i'm headed to bed now, but perhaps tomorrow night - when our hours overlap..."
1694329169,love,euphorialuv,@AndyeAndinha I gave him your kiss. Being a flirt of course he liked them
1694329253,worry,kurokikaze,"Kaze the Knight. Third level, a lamp, a wish. Got fixed SDSM (first thought was about rubber chicken but hey)  #nethack"
1694329396,relief,sixsevenone,cooked chicken soup for the rainy weather
1694329445,love,yvonnejonas,nick is so cute in the tiger costume  ahaha it made my day
1694329474,happiness,YayoLynn,"@audreythebaby gandang mac un ah! for sure, if its out in the market mas mahal pa sya sa macbook pro. ang cool ng concept!"
1694329486,relief,ArtnMeditation,@rosehwang U R &quot;happiness pollinator&quot; 4 shizzle.   Good friend you are.. I am smiling!
1694329574,happiness,xShwetax,I am now eating one of those big subway cookies with a glass of warm milk. YUM
1694329638,worry,InkHaus,just had steamed fish w/ oyster sauce
1694329797,surprise,ashleyhealy,@torresk hahaha I didn't even notice the name - LICE
1694329815,neutral,kikomonsterx,@GinoandFran you should see the Morning Rush Forum's shoutbox. Overheat bcoz of campaign! Flying skirts!!!
1694329820,fun,yasminfarah,has a face mask on. hehe
1694329826,neutral,Nadineee,@Petaah hahaha we just won't tell him will we?
1694329831,worry,mskadu,@KrisColvin I would advise watching it in the cinema. I am sure the effects are worth it. Unless you have a monster TV at home
1694329845,neutral,pbarone,@gianandrea all bank holidays are on Mondays in the UK... better than Italy where 1st of May could be on a Saturday or Sunday
1694329924,love,sharoneden,@MurrayMelb A pleasure Murray
1694329930,surprise,AngelSandre,"@JoanLunden  Greetings Joan:  Just wanted to say I STILL MISS waking up to your pleasant personality &amp; face in the a.m.    Hugs, Angel"
1694330012,happiness,JessTemby,Has had a really good bank hoilday
1694330058,enthusiasm,nikkimiruiz,@TaraAlberto i'll be there tom promise! After our volley  when did they start? Wholeday? Or half?
1694330082,neutral,liamdilley,@jeffgerstmann You should spray yourself with the non smelling repellant that stinks to high heaven
1694330115,worry,shortyyyy,@MissxMarisa Hell unlucky! :O and and it comes out next week here.
1694330130,happiness,Emmmaa___,"@Broooooke_ kk's  have fun eating lol, remember shaun loves you haha"
1694330142,neutral,japanupdate,New Forum Thread - First Typhoon of the Season: Is *NOT* headed to Okinawa.  Made you look. .. http://tinyurl.com/dm4b3q
1694330208,happiness,docDUHreen,watching JONAS for nick's beautiful voice to put me to sleep
1694330275,worry,mij_jorrison,is amazed as to how artificial one can be  its just soo itchyyy
1694330281,happiness,Peulo,@Brokenromantic haha malamang as one of my chef.
1694330327,neutral,semiscenic,@carolinekan HAHA all because of chocolate? Always knew your heart was in your stomach. Wait till you try the truffles
1694330333,relief,skardhamar,I'm entering a two month study/exam period.  Which is awesome. - See you on the flip side
1694330370,love,Aligonzalez43,"@amtrak747 haha hell ya id love to find some boys to toke with, and thats a very sexy bike"
1694330518,neutral,whitsundays,@MissShonah  Will certainly do that.
1694330666,enthusiasm,nicpink1,yep... i think i might have just made the decision to go head first...  we may be witnessing a historical moment... real talk
1694330696,worry,mogmcc,@katcal always wanted to see that film never got round to it must get it on DVD tell me if its any good
1694330738,happiness,_DINA,@TferThomas Thank you!
1694330779,sadness,giishu,@Gjerninger Are you sure you want to know?  It's http://bit.ly/AUuAC - it makes me want to run. In other news: Happy Star Wars Day!
1694330984,neutral,StineAdelPetrea,Yooooooo!? What up mates?!
1694331056,love,conanhughes,@Tigressreow Wow thanks a lot!  I can't believe I didn't think of that. XD
1694331068,worry,Schattenwolf,"@Faz4980 thanks  and ill cross my fingers for you, that the rain will stop"
1694331181,worry,borriesaur,@MrMiistro that's good. Im ok aye!!! a little stressed but fine
1694331193,neutral,Azhure,Went to see Wolverine with the husband (who is off work today) - was pretty good
1694331202,surprise,nesslovesbee,@JP5486 heyy its ur bday?!!happy birthday!
1694331249,happiness,cotton_candy16,@clumsy_steph yeah school sucks totally. yea you can be so grateful that you got a better place  man i cant tell you how excited i am hul
1694331254,neutral,cindeelean,@SarahWV  worse case scenario i'll take tomorrow am off. are you still up or you just woke up?
1694331283,neutral,UntoldAffection,interesting day. good overall
1694331335,happiness,therealjonas,just got Home from school!  it was fun ) oh btw its a music school.
1694331372,neutral,wendywings,"@LewisBostock very much so  You know I am coming now on Thursday too right, are there door sales ??"
1694331457,worry,jhc_,"@rvailleux : woot please post a pic, I won't recognize you without it"
1694331458,fun,swayswaybaby,@heykt haha who thought that?
1694331484,happiness,katdogs,@kayles yessss it does! YAY! told you it was awesome
1694331500,enthusiasm,Peta_N,@margotrobbie oh that makes sense! Well you are officially my first @reply from a celebrity!!
1694331520,hate,missphiaelle,"Jason Mraz is still serenading me, while I read &quot;Judicial Supervision of Executive Action in the Commonwealth Caribbean&quot;.  BBL!"
1694331744,love,rholland34,@Debbas My Mom is a nurse practitioner&amp;spent entire life devoted to the field.  The good ones deserve to be recognized! I'll follow her
1694331786,fun,Surferdreams,@OfficalJonasBro just watched it on youtube and its hilarious. i laughed trough it.. seriously guys so funny.. greetings from Germany...
1694331866,happiness,BJ111,@LiesX xD send it!
1694345057,happiness,CathysSecret,@juicebox07 i know how annoying that can be!  but theres a german saying'pleasant anticipation is the greatest pleasure'(own translation)
1694345090,relief,melmalivoire,1/2 day tomorrow  carla coming over after school.
1694345120,neutral,Lunabee_art,@MrFloydNL  tis very useful indeed esp. for newbies like me!
1694345178,enthusiasm,wiseleo,@nichelady I am with you. -#FollowFriday is easy enough for those who are annoyed by it.  I recommend relatively few people anyway.
1694345183,happiness,cxii,@ChrisKalydo Happy STAR WARS Day
1694345190,neutral,idanceforyou23,is downloading songs  http://plurk.com/p/rp8wx
1694345277,happiness,selenagarcia,relaxing fragrances are SOO IN! my latest loves are still lavender &amp; chamomile--the basic ones  trying to find more flower scents..
1694345361,neutral,WillieCrawford,"@simongrabowski Hi Simon, let me know when it's done"
1694345365,empty,tannwick,@violetbakes Woo hoo - we have that recipe
1694345416,neutral,JonasLovato24,"Happy Star Wars Day. May the fourth be with you. Ahh, that ones an oldy but a goody"
1694345464,neutral,paynetsystems,Twitter connected with FAcebook   http://twitter.com/paynetsystems &amp; http://tinyurl.com/dagmoq
1694345472,happiness,x33ieroNINJA,all time low mean so fucking much to me. i hope i get to see them in june. it would be so awesome. gaskarth is amazing
1694345539,hate,munkyboy1975,@joolzP1 i was studying computing this year...bring as feck!! changing to plant science  next year
1694345848,enthusiasm,DawnDrury,"April showers bring May flowers, yea"
1694345940,neutral,epxx,@brandiheyy hey !!!  whoa its really you.. anyways how does it feel living with Miley? it must be strange ... Twitter back ox
1694346009,love,ellierebecca,"@OfficialAshleyG you are amazing as alice, as if she was made for you. Thank you for everything! I now have a face for the character"
1694346017,neutral,bryancheung,Happy birthday.
1694346077,love,Snowshadow,@Curious_Jo same with me...I like the freedom being an Enigma gives you
1694346086,neutral,coenzyme69,G'day @JohnathonBusack Thanx for following.
1694346172,happiness,madradish,"Weather is lovely, I'm headed home via supermarket. Planning to spend some quality time knitting tonight."
1694346252,relief,amberwhiting,@Edna92 you did just add me haha  xo
1694346303,happiness,cidermaker,Good morning friends. Happy May Bank Holiday.
1694346321,enthusiasm,FotoWala,I should have posted this for the world Pinhole day   I Love this picture. http://twitpic.com/4jb4d
1694346357,neutral,stevewollaston,@Gamesbasement dear oh dear.....
1694346358,empty,sweynh,"@greyeyesgabriel You are clearly very busy  Take care of yourself, and I am sure you will be fine; takes one to know one ;)"
1694346371,neutral,baaaabes,learning how to use twitter
1694346385,sadness,Kauweloa,@emulley I missed you today...I know you must feel very tired. I will give you a massage tonight
1694346402,surprise,RondasX,@lillytown the happiest place on earth  j'adore
1694346632,sadness,kirrathomas,"@frogworth hey, have a great gig! We'll have to do exchange of tracks via ze emayal  I'm all lost in loops right now and still writing xx"
1694346654,happiness,MissNannie,Happy #juddday everyone!
1694346687,neutral,loris_sl,@EmperorNorton I'm going to watch it now
1694346726,happiness,llovmaartje,I've got great expectations of tomorrow  It's gonna be awesome!! ? http://blip.fm/~5jf53
1694346816,worry,putrimaria,@rizkyinayati heeeey good luck for unair sweet!
1694346874,love,Babsssss,@grcrssl Helloooo (: Star Wars day is cool  LOOL. Wen do you go to Cnaterbury then ? x
1694346926,hate,HayleyBee1,@neillavin300 Ok well from the pic i take it you do. Thats unlucky . Lmao
1694346980,worry,cianodriscoll,Good morning twitter world.raining in dingle- hopefully means a busy day for me
1694347053,happiness,findub,playing with @elgg on a cool new website... hopefully ready very soon
1694347152,fun,PaulHarriott,"@piginthepoke  Lol  grey skies as far as the eye can see, which is about 20 yards"
1694347268,worry,lolipop_kandy,just got home had a major daily tset today. its math and i wish i got 6 or more
1694347277,neutral,davidjdalton,@salisburydowns I've always said to PD that I wanted a kitchen like yours...I just wouldn't know what to do with it
1694347280,worry,hannahfacee,wellity! i think ima gonna clean my room :| Gay. i need to read a good book. sense and sensibility here we come! BEAT THE LILY
1694347396,love,faithsonshyne,@SeanTheROBOT  Awesome pics  Love them. btw Still Loving the Amajanese Takeover too!~
1694347543,happiness,boomerjack,@susieblackmon I know what appeals to you with knitting! Believe me I KNOW!
1694347553,love,Eltonater,is loving life in sydney
1694347719,happiness,SarahWV,"@cindeelean I wake up at 4:30 during the week - and funny, Deathcab makes me think of you!  (&amp; I use your calendar to track work hours)"
1694347754,happiness,jennynny,@kenlee86 nice recolouring of your page  nobody is buying your anti-twittering words!! YOU LOVE IT!!!!
1694347805,neutral,KronistheiLL,@SinnamonS gotta play 'Off the Wall' first tho
1694347866,worry,InFaMoUsHeRo,"Dear God please let me wake up before 11:45 AM tomorrow lol Got plans  Tonight was lets pick on Hero night. grow up, get a job, etc. lolz"
1694347869,happiness,lyciabycia,@nienerenee hahaha niene ur soo smart.! lmao i think that is who its by..  good lookin.. whts up gurlie?? i come home this weekend.!
1694347895,love,cardlovers,@PokerNostra Indeed. Have a nice week!
1694347956,enthusiasm,enked,@textualoffender Good Luck.. mine 3rd day today !
1694347981,happiness,missgreens,"@joolzgirl oh no! u must get 1!!!lol mum still isnt convinced, and we have 3"
1694348035,neutral,tactiktraining,"Good Morning  please check out our new site, tactik is a new training company based in Warsaw Poland ! www.tactik.eu all the best from us!"
1694348133,neutral,zoyaz,editing pictures
1694348167,neutral,adlandnz,@arpitnext Welcome
1694348181,love,apraalii,"Am soo happy about today .. the going home bit sucks ,, but meeting everyone will be aceness to the extreme  lol,, am so cheesy :p"
1694348182,love,LaurineG,@lynajonas http://twitpic.com/4fnaa - haha love you two girl
1694348212,love,RAZZDOG2,Few Bevvies 2day in twn..great on a day off!!
1694348300,happiness,arjankramer,@leeprovoost Thanks for the tip! It's our Company laptops so was aiming for another solution actually....
1694348353,relief,TLJohns,is feeling waaay too cruisey and relaxed for a Monday evening...  oh wait..  that's just wine before dinner...
1694348417,happiness,iNashUK,Ha ha 1 point for the men
1694348427,neutral,thenewpsies,@jazzt byeeeeeeeee watching new DH  X
1694348447,relief,loves2rockout,i just woke up and remembered theres no school!!! life is good  xxxxxx
1694348463,happiness,ComedyQueen,@keza34 sounds like my kinda day
1694348464,sadness,criistina26,graandma's houseee  i havee too leave now! &lt;3
1694348466,happiness,WinaWinch,@rafikakikukeko of couuuurse fika  i'll pray thes best for you then.
1694348542,happiness,nichelady,@wiseleo  i got named - and since you recco so few peeps I felt pretty honored... I gotta talk to you about blowin' up my ego like that
1694348545,neutral,lars,So.. finally finished setting up my @lars account. Will switch from @larsettrup during this week
1694348603,neutral,burjwazi,going to fill my tummy with something yummy  ~ brb (via @angelistic)
1694348652,relief,nibby01,"@Mennard Its because I put radio 4 on by mistake..I'll have a cup of tea and a shower, then I'm sure all will fine and dandy, thanks"
1694348660,neutral,hannahfacee,wellity! i think ima gonna clean my room :| Gay. i need to read a good book. sense and sensibility here we come! BEAT THAT LILY  **
1694348890,happiness,midnite08,updating my resume
1694348926,neutral,Tsela,"@BILLinBCN So I guess if the couple sees its ceremony as valid, it is valid, the community be damned  ."
1694348940,happiness,Hotspur_1882,"@journo_at_work agree totally, think though if we can take a point off Everton and Liverpool beat Man City we are happy days"
1694348961,neutral,Gia_Pet,This one brings back so many memories  Michael Penn &quot;This and that&quot; ? http://twt.fm/91035 #musicmonday
1694348980,happiness,ortegaalfredo,@hannibals Great news! we got it by the balls
1694348992,neutral,Tittch,@StampfliTurci Ah that would explain the italian colouring
1694348993,happiness,mfernanda05,"everybody is awake (well not everybody, u know what i mean. ma friends) haha, and I'm having fun AIMing them"
1694349006,enthusiasm,Katie488,Half Marathon Training Day # 1 .........
1694349019,happiness,charlotteorba,I've just about made it all the way round the park jogging. Quite pleased for my 6th outing
1694349081,neutral,joecommisso,@brittany_shaw night babe
1694349124,fun,Emmmaa___,@torilovesbradie no probs(: and yeah im still sick. no school today  lol. feel really crap but thats because im dancing lol . thanks
1694349192,empty,mbleeker,"cower failure: when you mean to comply, but stand up for yourself instead"
1694349250,fun,missBrieee,"Insomnia at its finest. Go to bed at 11:30, fully awake at 2. Grrr. Anyone want to call mee?"
1694349301,enthusiasm,bodywisdominc,@rosehwang Very early and I am actually just going back for a little more rest ..... talk  with you a little later ....
1694349381,sadness,quimica_visual,"discovering kindred spirits on and off line, here and there."
1694349443,happiness,raspberry,"@uhandbag I will  I enjoyed doing the peg bags, I've adapted the design for a tote bag  Bit cuter than I normally do"
1694349456,neutral,laco_stepar,"Hello everybody!  I'm back on the job, back from the children camp (someone had to look after my sis' pupils)... and totally exhausted"
1694349549,love,whodeani,"@SmilinNursAnnie Far from it. Bali, a wonderful place but wouldn't have such music. Not that I have asked. Should I?"
1694349576,love,kaoriy,My best friend is coming!excited
1694349705,fun,RClapham,Omg! Star Wars Day!  May the fourth be with you everyone  This calls for me to watch at least 1 film tonight.
1694349712,neutral,Vivbb,"@ruoivietnam Thank a Chu?t Ã¯Â¿Â½  Ch?c v?y quÃ¯Â¿Â½, hik, ch?c em ph?i ?i h?c 1 khÃ¯Â¿Â½a ph? c?p ki?n th?c c? khÃ¯Â¿Â½ g?p =.="
1694349743,love,XitsbeccaX,lol i &lt;3 spongebob
1694349759,love,Jayhirst,"@burntoutcar Just for reference, I don't own that dress either. Sounds like LH was a good Fopp buy then"
1694349826,hate,timrodie,Ended up riding down brick lane  The A12 was dead (apart from scameras every 5 minutes)Ã¯Â¿Â½ took an hour to get in.
1694349877,happiness,BlalocksIRP,"@introversimonDu sounds good.  and yeah, I turn 21 tomorrow so I'll definitely be partying."
1694363788,happiness,spidersav,@annalisaceccato hey thanks mate your cool coz you watched it...
1694363831,neutral,smartin58,@Snowgirl1972  think 2 to start off with but a house that can fit 4 - or we may go the whole hog and get 4.... not sure yet
1694363878,surprise,Sjoeba11,"@MLimburg it's the small things in life that count, like being on a blur photograph of google streetview..  keep following !!!"
1694363905,neutral,PaterzAttack,"@Techn1x fair enough. actually, you dont have to give me x-men.  mad max will do me fine"
1694363958,neutral,johnhood,@fcharlton And you!
1694363999,happiness,GabiEstefam,"woke up, now having breakfast and online, as every morning (except holidays and weekends), haha. then bath and school!"
1694364028,fun,ayanami136,@taylorswift13 heLLo tayLor.. just wanna say i've aLready voted 4 u i think 5 times..haha
1694364054,sadness,ChontelleBourke,"@sophieveronica Ha-ha abbreviate it , so it's not so bulky"
1694364098,relief,Moonflowerchild,"@pjaficionado Ahhh!  OK, remember the film now.  Never saw it though, will have to check it out. Thanks"
1694364149,neutral,dickie_doodle,"@HellenBach indeed i have hellen, thought i better get a TOG name rather than use my company name"
1694364172,fun,Apziie_xo,@Punisher5463 You Got Twitter! Yayy  xxx
1694364199,neutral,epxx,@7mesh thanks for following me  but who are you? hmmmm... twitter back !! ox
1694364234,happiness,PureMuslima,@Samiyusuf : Sir ! Everything Will Be Great InShaa'Allah
1694364337,neutral,nysh,Grey's 'Sweet Surrender'  http://tinyurl.com/d5mjyj
1694364338,surprise,bennyboywonder,@windswept_trees  True. That's kind of your style isn't it  and less of the &quot;old chap&quot; ;-)
1694364339,happiness,MasaArko,@davorkapozgan CongratulationS. Great funky site! U did it waaw
1694364372,neutral,mellaa__,Watching h&amp;a! Got new photos for myy room  Waiting for Ulise to get home.
1694364407,neutral,alicecsws,is walking to tesco with rhiannon and hannah to hide all evidence of lastnight
1694364439,fun,DrJenna,I'm eating egg-whites right out of the pan
1694364459,happiness,softthistle,@HulantheHoly morning
1694364531,enthusiasm,ComedyQueen,@keza34 yummy curry  save me some please lol
1694364578,neutral,janeyha,"possibly a carpenters number,topical."
1694364584,neutral,aisha_althani,@lilmarshmellow  thanx
1694364764,neutral,kendragossett,eating organic jelly beans
1694364822,worry,bendihossan,@mike_taff_jones  Oh and...NEVAR USE KDE IT IS MADE OF FAIL!
1694364823,neutral,momoneymixtapes,"@RythmIQ AZ's Finest Vol. 3...intro, how it lookn?????"
1694364924,happiness,tyefighter,@b_luca LOL!  I'm glad to see I'm not the only one out there!!!
1694365064,happiness,Haidace,new phones just arrived in the office. not much else is gona get done today
1694365070,surprise,aarthycrazy,"@richa_august84 - requoting the gyaan - the more you live life, the more you fail to notice how you live it - quote By muthu..."
1694365119,neutral,HayleyBee1,Going to learn the hoedown throwdown today.
1694365220,love,jessica_meow,@REOWsarah lol awesome i have randoms following me
1694365315,worry,rifie,"@fajarjasmin i'm a huge fan of Take That since i was a baby.. Yeah, 6 months really feels like 5 months."
1694365323,neutral,dragdoll,@FaithfulChosen I'm fine thx. Had 3 days off and took advantage of them -&gt; tired.  Waiting too see pics and read your blog.
1694365354,neutral,FastMacsTweet,"Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do"
1694365369,hate,leafiness,"@vrikis Better than work, work, 10 minutes for lunch, work, work, work? Actually it might be. I don't work very hard"
1694365429,love,the_cia,my it teacher made the lamest joke today about darth vaders birthday cuz it was may 4th. lol i love it. Happy STAR WARS Day everyone!  !!!
1694365498,neutral,Babsssss,@grcrssl 2ND BREAKFAST !? I want more food =/ LOL. Tweet me what breakfast you're having  LOOOOOOLDING'
1694365606,love,amyevans05,climbed snowdon
1694365634,happiness,Necromantis,"had a great shot yesterday, editing pics now"
1694365651,happiness,Scyranth,@JennaMadison hehehehehe.....it play time now cutie!  lol lol
1694365697,neutral,cdhinton,@John1954Moi Brilliant  Thanks! Not sure what brownie points will get you though!
1694365828,happiness,jaie,"@Crimsonmuse i just saw this! im freakin' starving right now! i'm thinking peanut butter fudge ice cream...&amp; now steak, of course!"
1694365842,worry,laurenjayne6,Reading Breaking Dawn
1694365879,neutral,wiseleo,"@grentone Likewise. However, what was the comment about originally?"
1694365887,neutral,micsabesamis,rock week @IdolNews i don't think danny's gonna go home this week  he's never been in the bottom three.. and he's a really good singer
1694365905,neutral,thibet,@e_diva as always  coffee? cookies?
1694365970,neutral,Chyyyx,"just got up, couldn't sleep anymore i guess and im not really gonna go back to bed, im not really sleepy"
1694366003,happiness,Leamay77,well that rowing machine has paid off this week as i've lost 3lbs this week
1694366004,fun,chaserandkevin,@RubixSquare Think of getting a job this way - only another 50 years now until you can retire  or the otherway (my way) 50 years of fun!!!
1694366044,happiness,gracesegundo,@betscrr finally a pic! cya in like 16 hrs haha
1694366049,neutral,cavorting,@LucyKD hey Momma Cherri's site is still active: http://www.mommacherri.co.uk/ I'd love to go too one day
1694366098,worry,clarissa61190,@ohmanitsjessa I KNOW! I KNOW!...stop clapping
1694366131,neutral,DocRobArn,LOL watching Big Bang Theory latest episode
1694366135,relief,SedzOz,@butterflykate Oh ok..we're supposed to be going to see Star Trek on Sun for Daves b/day...at least it's not Shatner
1694366178,worry,itamarw,@BlondMobile not sure if i need to hear what VC's think.  There's been problems in their business models..  Will the momo thing be good?
1694366203,sadness,HishSingalaxana,its the little things that I'll always cherish about you....
1694366301,love,spidersav,@maddiMADCORE lololol i love kenan and kel its rocks soo hard and im watching it now..right now.
1694366323,relief,mandsywoo,@nannynick Ok then have a good day
1694366445,love,HUIYUNN,@JackieRunAway Hahahahahahahaha hope so.. I hope you'll like it
1694366455,happiness,onlydanno,@TessMorris i'm not worried -it's a great job!! Quite a nice way to spend the day
1694366481,neutral,huddlesuz,@JofArnold  Going to try it now and report on the results
1694366494,happiness,Lieneuh,@rainstopper have a lok at EF too! they are jummy
1694366518,enthusiasm,inkaholic,hold on to what you've got
1694366527,surprise,EUHunter,Apparently its Star Wars Day today - so May the 4th be with you  http://tinyurl.com/axsujx
1694366570,love,sandana09,@just_kap But I think it's cute.  Do this every night okay?
1694366589,fun,stephenhaunts,I think today I shall listen to some Gary Numan before starting some remixes
1694366592,surprise,EmilyNatanya,"Boss just texted me, I HAVE THE DAY OFF! YES&lt; YES AND YES AGAIN!"
1694366599,surprise,NatsuMeiyo,@Velf79 I hope so ^^ Eclipse is up and running again btw!  http://tinyurl.com/d792yd
1694366728,happiness,TarnishedEmblem,We just hit 10000 views on myspace! Thanks everyone!
1694366735,happiness,adaimi,@khanserai Thank you  and hope you are having a great day
1694366745,neutral,ianbird,@siphotwit don't get impatient! for what? you have already sinned: strawberries with milk and sugar
1694366825,worry,JoSwide,Listening to Distorting a Code by Spinnerette and just cant wait to get my hands on their full length
1694366833,neutral,KoreanFashion,Getting more information on New Korean Fashion Wear
1694366865,neutral,Bubzles,@kyleandjackieo i just downloaded Bonnie and Clyde by Beyonce and Jay-Z...an old fav
1694366897,hate,dan_ashcroft,IDIOTat)MilanQ Heyy. Th*nks For The Follow.  Have A Good Night. (Frank_Whyte) #IDIOT
1694366938,worry,whiteywitters,"@taylorgodwin it is, and its shiny and if i could marry it i would.   ps. im good, you?"
1694367011,neutral,kenishia_uniQ,back from the trip
1694367046,worry,KrinaR,@JLSOfficial ... but i could barely speak! He was probably thinking 'who is the weirdo?' LOOOOL. Say sorry to him for me please?  x &lt;3
1694367053,relief,huijuntan,thanks to @ranukka and i'm now on twitter!
1694367075,neutral,visual_evasion,@thecatat7 hello there  ?
1694367116,fun,rgesthuizen,"@helenotway yes, it will finish at 7:30 tonight. Still the food has been great as has been the discussion"
1694367135,worry,vene2ia,@grentone No trips planned yet but I'll let you know if there is
1694367164,happiness,Apziie_xo,@Punisher5643 You Got Twitter Yayy  xxx
1694367237,worry,8101harris,@SmilinNursAnnie now that's an imtetsting visual.
1694367261,happiness,martincarstens,@FabMissK we need to be quicker if we're to keep our nerd streetcred! haha
1694367297,happiness,kadambariyer,@sammythewizzy Oki! Great. All the best!
1694367316,happiness,kesoo,is happy that tiff can't drop BIO so she can suffer with me  nyayhahahah!
1694367368,neutral,richardBarley,@darrenporter hehe...nice try
1694367436,love,amypalko,"@BenPlouviez Lol - we're like polar opposites, Ben! Maybe that's why we get on so well"
1694367494,neutral,sekharsaha,Finished my Lunch
1694367582,love,ypetya,LOOPJAZZ  yess!!! ez most bejÃ¯Â¿Â½n
1694367594,love,chang_ROR,@chiron_uts bass love
1694367599,neutral,akr93,Haha Ashley tisdale is on again
1694367612,neutral,leeborn,Got back from a week of jamming in the French city of Meyrueis. Feel hella replenished
1694367644,happiness,johnr0924,@taylorswift13 oh great!  hope you'll have a blast there! ;)
1694367670,happiness,VampAly,"@amandapalmer He loved it, so Happy Birthday!!!   He said you sounded like a mixture of John Lennon, Chrissie Hynde, and Janis Joplin."
1694367747,relief,jaysan81286,end of work... Thank God! I accomplished a number of things...  http://plurk.com/p/rpaag
1694381571,neutral,not_mikecoleman,@ohthecake say hi to dan and katherine and zachy
1694381574,love,LisaNBC,"@tonystark206 I created a monster! bwahaha! oh, and I got your baby home safe and sound."
1694381644,surprise,jazzsimon,"whatever will be, will be"
1694381668,worry,theospencer,doesnt have a hangover  and is getting ready for a good ol' english fry up
1694381742,sadness,sekharsaha,@saikatblogger Its WoW! effect  Thanks for the update.
1694381799,anger,nibby01,@paulmoxham everything is your fault moxy...everything.   x
1694381889,worry,BoltClock,@Nikkiko Congrats on your new phone!
1694381990,happiness,elinsinders,@taylorswift13 Hey Tay!! Plz can u write hey elin to me? Im sick and if u do it I feel better!
1694382000,enthusiasm,angsuman,"@sajal I meant you are not lazy, your work proves it"
1694382011,worry,KingNick1100,"@luluberry_0981 LOL I was going to do some homework, but kind of got distracted... Again...  Goodnight!"
1694382017,happiness,johnhood,"@Sazchik I'm in Devon this weekend! Cloudy, but dry."
1694382080,worry,melmalivoire,Haha. It's pretty good  they're making something with chicken  yum!
1694382105,love,nichelady,"@OysteinLund either way, you always tend to make my #followfriday list, sweetie - you do rock that much"
1694382128,worry,kimmy_who,@ Nickchien @chaubella_ i am happy to break my twitter virginity with you two.
